Input.name;clip;Answer.Competence;Answer.Engagement;Answer.Persuasiveness;Answer.Global
BOD07;middle;4.285714285714286;3.272727272727273;3.8297872340425534;79.73710073710073
BOD08;middle;2.9032258064516134;2.7692307692307696;3.1578947368421053;55.61695224576701
BOD09;middle;2.7692307692307696;3.272727272727273;2.7692307692307696;66.7815299793246
BOD10;middle;4.285714285714286;3.272727272727273;3.2727272727272734;71.65962756767134
BOD11;middle;3.0;2.9032258064516134;3.2727272727272734;66.17967332123412
BOD12;middle;4.615384615384615;3.3333333333333335;2.0689655172413794;85.22459016393442
BOD13;middle;4.090909090909091;3.1578947368421053;4.615384615384615;66.64351208669075
BOD14;middle;3.272727272727273;2.7692307692307696;3.272727272727273;52.49999999999999
BOD15;middle;4.285714285714286;4.0;4.615384615384615;87.07939629740477
BOD16;middle;3.2727272727272734;3.6000000000000005;3.0;55.66539923954373
BRE01;middle;3.829787234042554;3.0;3.6000000000000005;67.3109243697479
BRE02;middle;3.6000000000000005;3.2727272727272734;4.0;76.01446222171612
BRE03;middle;3.829787234042554;2.4;2.9032258064516134;53.10274669379451
BRE04;middle;3.0;2.7692307692307696;3.0;55.975609756097555
BRE05;middle;3.272727272727273;2.7692307692307696;3.272727272727273;64.74723302422973
BRE06;middle;3.4615384615384612;3.0;2.9032258064516134;50.722918283623464
BRE07;middle;3.829787234042554;2.7692307692307696;3.6000000000000005;74.4750620005511
BRE08;middle;4.090909090909091;3.6000000000000005;3.6000000000000005;78.48130671506351
BRE09;middle;4.615384615384615;3.0;4.285714285714286;82.31395800933126
BRE10;middle;3.6000000000000005;2.7692307692307696;3.0;59.74448275862069
BRE11;middle;3.829787234042554;3.0;3.1578947368421053;70.67114093959732
BRE12;middle;3.829787234042554;3.6000000000000005;4.090909090909091;74.68047911945614
BRE13;middle;3.829787234042554;3.0;3.829787234042554;74.84636118598382
BRE14;middle;3.272727272727273;2.7692307692307696;2.5714285714285716;54.91525423728814
BRE15;middle;3.0;3.8297872340425534;2.7692307692307696;70.37958929682638
BRE16;middle;4.615384615384615;4.615384615384615;4.285714285714286;92.43181818181819
CFE01;middle;4.285714285714286;3.2727272727272734;2.0;78.04736927486077
CFE02;middle;3.2727272727272734;3.4615384615384612;3.0;74.11146775605486
CFE03;middle;3.6000000000000005;3.6000000000000005;3.6000000000000005;74.48616097278517
CFE04;middle;3.2727272727272734;2.5714285714285716;2.7692307692307696;55.13513513513514
CFE05;middle;4.615384615384615;4.999999999999999;3.4615384615384612;77.69602690771495
CFE06;middle;2.9032258064516134;3.4615384615384612;3.8297872340425534;74.1058122205663
CFE07;middle;3.6000000000000005;3.6000000000000005;3.8297872340425534;79.91723100075245
CFE08;middle;3.4615384615384612;3.6000000000000005;3.4615384615384612;56.93099273607748
CFE09;middle;3.829787234042554;2.7692307692307696;3.829787234042554;71.17418704310562
CFE10;middle;2.9032258064516134;3.0;3.272727272727273;54.23565705866102
CFE11;middle;4.090909090909091;3.2727272727272734;3.8297872340425534;68.75437651494748
CVL01;middle;3.6000000000000005;3.0;3.6000000000000005;54.039087947882734
CVL02;middle;4.285714285714286;3.829787234042554;3.829787234042554;87.5901132852729
CVL03;middle;4.285714285714286;3.2727272727272734;4.285714285714286;79.19089759797724
CVL04;middle;3.6000000000000005;3.6000000000000005;3.272727272727273;61.350930195579586
GRE01;middle;3.8297872340425534;4.285714285714286;4.285714285714286;76.74801061007958
GRE02;middle;4.285714285714286;3.0;3.272727272727273;74.4879267277269
GRE03;middle;4.615384615384615;3.6000000000000005;3.829787234042554;72.15382838664972
GRE04;middle;4.285714285714286;3.6000000000000005;3.6000000000000005;80.42949075247023
GRE05;middle;3.6000000000000005;3.1578947368421053;3.0;61.117196056955095
GRE06;middle;4.090909090909091;3.6000000000000005;4.0;77.81148429035753
GRE07;middle;3.6000000000000005;2.4;3.6000000000000005;70.16933776837011
GRE08;middle;3.829787234042554;3.272727272727273;3.0;69.20921544209214
GRE09;middle;4.0;3.8297872340425534;4.285714285714286;70.70820097244732
GRE10;middle;3.6000000000000005;3.2727272727272734;3.0;78.34008097165992
GRE11;middle;4.999999999999999;4.285714285714286;3.8297872340425534;80.03257328990227
GRE12;middle;4.615384615384615;3.829787234042554;4.0;80.61731518494156
GRE13;middle;4.615384615384615;3.6000000000000005;4.285714285714286;77.06721033331509
GRE14;middle;4.0;3.6000000000000005;2.7692307692307696;74.66367713004483
GRE15;middle;3.6000000000000005;1.8947368421052633;3.6000000000000005;67.5
HES01;middle;2.7692307692307696;3.2727272727272734;3.0;55.1100811123986
HES02;middle;2.9032258064516134;2.7692307692307696;3.2727272727272734;59.762845849802375
HES03;middle;3.272727272727273;3.6000000000000005;3.6000000000000005;61.55824119310877
HES04;middle;4.285714285714286;3.6000000000000005;4.615384615384615;81.89057645840523
HES05;middle;2.7692307692307696;2.25;3.4615384615384612;60.6197336232672
HES06;middle;3.6000000000000005;1.6363636363636365;3.6000000000000005;64.79772439949431
HES07;middle;3.829787234042554;3.6000000000000005;2.7692307692307696;79.49526813880126
HES08;middle;3.8297872340425534;3.8297872340425534;3.8297872340425534;79.67953902143145
LDV01;middle;4.615384615384615;3.8297872340425534;4.615384615384615;73.17880794701986
LDV02;middle;4.285714285714286;2.9032258064516134;4.0;78.41631355932203
LDV03;middle;3.6000000000000005;2.4;3.0;63.02024746906636
LDV04;middle;2.9032258064516134;2.4;2.4;51.25423728813559
LDV05;middle;4.0;3.0;3.0;63.683609366076524
LDV06;middle;4.090909090909091;3.0;4.285714285714286;80.7551766138855
LDV07;middle;4.285714285714286;2.4;3.6000000000000005;76.5452068789375
LDV08;middle;3.8297872340425534;3.6000000000000005;4.090909090909091;85.13513513513513
LDV09;middle;3.0;2.9032258064516134;3.0;46.19673181672541
LDV10;middle;3.8297872340425534;2.7692307692307696;2.7692307692307696;69.45876288659792
LOR01;middle;3.1578947368421053;2.4;3.0;58.01652892561984
LOR02;middle;4.285714285714286;2.7692307692307696;4.285714285714286;76.72686832740213
LOR03;middle;2.4;2.5714285714285716;2.5714285714285716;57.69003544702638
LOR04;middle;3.8297872340425534;2.9032258064516134;4.285714285714286;82.16773757186337
LOR05;middle;3.6000000000000005;2.9032258064516134;3.1578947368421053;68.10578692658987
LOR06;middle;4.090909090909091;2.7692307692307696;3.0;50.95118038047215
LOR07;middle;4.285714285714286;3.272727272727273;3.6000000000000005;72.64762611275965
LOR08;middle;4.285714285714286;3.6000000000000005;3.6000000000000005;76.61971830985915
LOR09;middle;3.8297872340425534;3.0;2.9032258064516134;47.795744680851065
LOR10;middle;3.829787234042554;2.7692307692307696;3.829787234042554;67.42454132965082
LRE01;middle;2.7692307692307696;2.7692307692307696;2.5714285714285716;62.083906464924354
LRE02;middle;4.0;2.5714285714285716;4.0;73.82314583460297
LRE03;middle;3.6000000000000005;2.7692307692307696;3.0;42.052313883299796
LRE04;middle;4.0;2.9032258064516134;4.285714285714286;84.0918210236551
LRE05;middle;3.6000000000000005;3.4615384615384612;3.4615384615384612;60.63604240282686
LRE06;middle;3.8297872340425534;2.7692307692307696;3.6000000000000005;77.29553437029604
LRE07;middle;4.285714285714286;4.615384615384615;4.615384615384615;84.6657477601654
LRE08;middle;4.285714285714286;3.2727272727272734;3.6000000000000005;75.15436636283445
LRE09;middle;2.7692307692307696;2.25;2.25;40.32
LRE10;middle;3.8297872340425534;2.5;4.090909090909091;74.66367713004483
LRE11;middle;3.1578947368421053;3.2727272727272734;3.8297872340425534;68.15834767641996
LYO01;middle;4.615384615384615;3.6000000000000005;4.0;86.22914349276974
LYO02;middle;4.0;2.0689655172413794;3.8297872340425534;67.34434064740387
LYO03;middle;4.615384615384615;2.9032258064516134;3.4615384615384612;71.39602028872416
LYO04;middle;4.615384615384615;3.1578947368421053;4.615384615384615;83.05167173252279
LYO05;middle;3.8297872340425534;4.090909090909091;4.285714285714286;77.32667354362343
LYO06;middle;3.8297872340425534;3.0;3.8297872340425534;82.09967983944186
LYO07;middle;3.8297872340425534;3.8297872340425534;3.8297872340425534;68.35443037974684
LYO08;middle;3.4615384615384612;2.9032258064516134;3.2727272727272734;63.96058014131648
LYO09;middle;4.0;4.285714285714286;4.285714285714286;66.43497980299057
LYO10;middle;3.6000000000000005;2.7692307692307696;4.285714285714286;66.64556962025316
LYO11;middle;4.0;4.285714285714286;3.6000000000000005;72.87739368316339
LYO12;middle;2.9032258064516134;2.9032258064516134;3.0;57.2807881773399
LYO13;middle;3.6000000000000005;1.8947368421052633;3.0;61.832061068702295
LYO14;middle;3.6000000000000005;3.8297872340425534;4.285714285714286;73.85072678730347
NOR01;middle;3.8297872340425534;3.1578947368421053;2.9032258064516134;47.4052365876615
NOR02;middle;3.0;2.5714285714285716;2.7692307692307696;57.05514602967249
NOR03;middle;3.0;3.4615384615384612;2.5714285714285716;65.29577464788733
NOR04;middle;3.6000000000000005;1.956521739130435;3.6000000000000005;68.44490644490645
NOR05;middle;2.9032258064516134;2.9032258064516134;2.9032258064516134;21.16710875331565
NOR06;middle;3.2727272727272734;4.285714285714286;2.7692307692307696;63.55140186915887
NOR07;middle;3.6000000000000005;2.5714285714285716;3.2727272727272734;52.72332901096309
NOR08;middle;1.5;1.8000000000000003;2.0;14.264150943396226
NOR09;middle;3.2727272727272734;3.0;4.0;71.80915588178482
NOR10;middle;2.7692307692307696;3.8297872340425534;2.5714285714285716;43.47203606677226
NOR11;middle;4.285714285714286;3.8297872340425534;4.285714285714286;74.6103743495048
NOR12;middle;4.090909090909091;2.9032258064516134;3.1578947368421053;55.744601638123605
OCM01;middle;4.285714285714286;4.615384615384615;4.0;78.32188841201716
OCM02;middle;2.5714285714285716;3.2727272727272734;2.7692307692307696;53.11256005490734
OCM03;middle;3.8297872340425534;2.9032258064516134;3.4615384615384612;65.59422193040052
OCM04;middle;3.6000000000000005;3.8297872340425534;3.6000000000000005;72.61958941380163
OCM05;middle;4.615384615384615;2.9032258064516134;4.285714285714286;76.22099882029099
OCM06;middle;4.285714285714286;3.4615384615384612;4.0;78.3206106870229
OCM07;middle;3.1578947368421053;4.615384615384615;4.285714285714286;75.87510271158587
OCM08;middle;2.9032258064516134;2.5;2.9032258064516134;53.54107648725213
OCM09;middle;3.272727272727273;3.4615384615384612;3.4615384615384612;45.87890625000001
OCM10;middle;4.285714285714286;3.4615384615384612;3.829787234042554;76.99333076117512
OCM11;middle;3.1578947368421053;2.5;4.285714285714286;71.83314209795277
OCM12;middle;3.0;2.9032258064516134;2.7692307692307696;58.25467154690811
OCM13;middle;2.9032258064516134;2.9032258064516134;2.25;54.75499899010301
OCM14;middle;3.272727272727273;3.2727272727272734;3.6000000000000005;61.397670549084864
OCM15;middle;3.4615384615384612;3.8297872340425534;3.6000000000000005;63.99471897397208
OCM16;middle;3.2727272727272734;3.4615384615384612;2.5714285714285716;37.977049180327874
OCM17;middle;4.615384615384615;4.285714285714286;4.0;77.4510666373433
OCM18;middle;4.0;4.615384615384615;4.285714285714286;72.24414303329223
OCM19;middle;4.0;3.8297872340425534;2.7692307692307696;63.78640776699029
OCM20;middle;3.6000000000000005;1.7142857142857142;3.6000000000000005;56.1369059260708
PES01;middle;2.7692307692307696;2.5714285714285716;2.7692307692307696;43.68
PES02;middle;2.5714285714285716;2.7692307692307696;2.5714285714285716;55.640506329113926
PES03;middle;3.6000000000000005;2.25;2.5714285714285716;55.63318777292577
PES04;middle;2.0;2.0;2.0;19.197812215132178
PES05;middle;3.8297872340425534;3.2727272727272734;3.6000000000000005;65.03883495145631
PES06;middle;3.6000000000000005;3.8297872340425534;3.6000000000000005;64.11419423692635
PES07;middle;4.0;3.6000000000000005;3.6000000000000005;69.05281907241213
PES08;middle;2.7692307692307696;3.8297872340425534;2.9032258064516134;53.79775280898877
PES09;middle;3.272727272727273;2.7692307692307696;3.6000000000000005;63.67330580519796
PES10;middle;2.7692307692307696;2.5714285714285716;2.5714285714285716;45.846925972396484
PES11;middle;3.272727272727273;2.5714285714285716;3.6000000000000005;42.6595591413341
POF01;middle;3.829787234042554;2.7692307692307696;3.6000000000000005;67.08835626152319
POF02;middle;2.25;2.25;2.25;29.37685459940653
POF03;middle;4.0;3.2727272727272734;3.6000000000000005;70.28843106180666
POF04;middle;3.8297872340425534;1.956521739130435;3.8297872340425534;76.89873417721518
POF05;middle;3.829787234042554;2.25;3.6000000000000005;68.41707333837377
SEN01;middle;3.829787234042554;3.1578947368421053;4.285714285714286;79.52070493556766
SEN02;middle;3.829787234042554;3.1578947368421053;4.285714285714286;80.10973936899863
SOU01;middle;4.285714285714286;3.3333333333333335;4.615384615384615;80.69333333333333
SOU02;middle;2.9032258064516134;2.7692307692307696;3.0;47.836369808758626
SOU03;middle;3.4615384615384612;2.4;3.4615384615384612;69.27340627661665
SOU04;middle;3.829787234042554;1.6363636363636365;3.272727272727273;61.83252959228409
SOU05;middle;3.8297872340425534;1.7647058823529411;3.2727272727272734;66.77740863787375
SOU06;middle;3.2727272727272734;1.6363636363636365;2.7692307692307696;39.87915407854985
SOU07;middle;3.829787234042554;1.8947368421052633;4.285714285714286;64.97480735032602
SOU08;middle;3.8297872340425534;1.8947368421052633;3.6000000000000005;67.76750330250991
SOU09;middle;2.0;1.0;1.2;13.75682382133995
SOU10;middle;4.285714285714286;1.8000000000000003;3.829787234042554;74.01369122680597
SOU11;middle;2.25;1.5;2.5714285714285716;42.95882763433357
SOU12;middle;3.829787234042554;3.0;3.6000000000000005;70.95267823698339
SOU13;middle;3.6000000000000005;1.8947368421052633;4.0;57.096374225061055
SOU14;middle;3.2727272727272734;1.6363636363636365;3.2727272727272734;58.073444283646886
SOU15;middle;3.8297872340425534;1.8947368421052633;3.2727272727272734;68.96735824829356
SOU16;middle;4.090909090909091;2.0689655172413794;3.829787234042554;79.44290814017799
SPC01;middle;4.0;4.285714285714286;3.8297872340425534;69.47228124396369
SPC02;middle;4.090909090909091;3.8297872340425534;3.8297872340425534;67.431575131412
SPC03;middle;3.0;3.2727272727272734;3.4615384615384612;65.16870194482135
SPC04;middle;4.0;3.4615384615384612;4.0;83.83033054333947
SPC05;middle;4.285714285714286;4.0;4.285714285714286;86.00806451612902
SPC06;middle;2.4;2.5714285714285716;2.7692307692307696;41.13555713271824
SPC07;middle;3.2727272727272734;3.1578947368421053;2.4;38.83561643835616
SPC08;middle;4.0;4.615384615384615;4.0;80.5239017429416
SPC09;middle;2.25;2.7692307692307696;2.5714285714285716;67.04153261187481
SPC10;middle;4.285714285714286;3.6000000000000005;4.285714285714286;84.89179256839525
SPC11;middle;2.7692307692307696;2.5714285714285716;3.0;46.24052377670572
SPC12;middle;2.9032258064516134;2.25;2.25;53.513513513513516
UCA01;middle;4.615384615384615;3.6000000000000005;4.285714285714286;81.31824100971652
UCA02;middle;4.615384615384615;3.6000000000000005;4.615384615384615;81.35394247701036
UCA03;middle;4.615384615384615;3.8297872340425534;4.615384615384615;87.09677419354838
UCA04;middle;4.285714285714286;3.0;3.6000000000000005;69.51219512195122
UCA05;middle;3.1578947368421053;3.2727272727272734;3.6000000000000005;63.99487836107555
UCA06;middle;2.7692307692307696;2.7692307692307696;2.5714285714285716;45.484949832775925
UCA07;middle;4.285714285714286;3.2727272727272734;3.829787234042554;80.56709545022274
UCA08;middle;2.7692307692307696;3.6000000000000005;3.2727272727272734;54.81777333999001
UCA09;middle;4.615384615384615;3.4615384615384612;1.3636363636363635;72.0966726341132
UCA10;middle;3.272727272727273;3.829787234042554;3.272727272727273;54.02843601895735
UCA11;middle;3.2727272727272734;3.2727272727272734;3.2727272727272734;71.53696245290374
UCA12;middle;4.285714285714286;4.285714285714286;4.285714285714286;82.27817159618675
UCA13;middle;3.8297872340425534;2.7692307692307696;3.6000000000000005;71.16816431322208
UCA14;middle;4.285714285714286;2.7692307692307696;3.829787234042554;84.54520218376979
UCA15;middle;4.615384615384615;2.7692307692307696;4.285714285714286;76.70025188916877
UPL01;middle;3.3333333333333335;3.0;3.1578947368421053;57.09125475285171
UPL02;middle;3.0;2.5;3.6000000000000005;53.01369863013698
UPS01;middle;4.090909090909091;1.8000000000000003;3.2727272727272734;69.16256157635468
UPS02;middle;3.8297872340425534;3.6000000000000005;3.6000000000000005;69.61325966850829
UPS03;middle;4.285714285714286;1.8947368421052633;4.0;78.00681707515014
UPS04;middle;2.4;2.0;2.5714285714285716;49.733992781713674
UPS05;middle;3.8297872340425534;3.2727272727272734;3.6000000000000005;73.24145630465794
UPS06;middle;3.829787234042554;1.8947368421052633;3.272727272727273;68.48967142659089
UPS07;middle;4.285714285714286;3.1578947368421053;4.285714285714286;69.7271688730596
UPS08;middle;3.8297872340425534;1.956521739130435;3.8297872340425534;75.66333808844509
UPS09;middle;3.8297872340425534;1.956521739130435;4.285714285714286;80.15952143569292
UPS10;middle;3.6000000000000005;3.2727272727272734;3.2727272727272734;69.95365159239886
UPS11;middle;3.6000000000000005;3.8297872340425534;4.0;78.9023746701847
UPS12;middle;3.2727272727272734;3.6000000000000005;3.2727272727272734;69.91423320400246
UPS13;middle;2.7692307692307696;2.25;3.6000000000000005;65.47424972211931
UPS14;middle;3.6000000000000005;3.2727272727272734;3.2727272727272734;53.70491803278689
UPS15;middle;3.8297872340425534;2.7692307692307696;3.6000000000000005;72.14065137213227
