Input.name;clip;Answer.Competence;Answer.Engagement;Answer.Persuasiveness;Answer.Global
OCM15;beginning;4.333333333333333;3.3333333333333335;4.0;66.66666666666667
OCM16;beginning;3.0;3.6666666666666665;3.3333333333333335;54.0
OCM17;beginning;4.333333333333333;4.0;4.333333333333333;78.66666666666667
OCM18;beginning;4.666666666666667;4.333333333333333;4.0;78.33333333333333
OCM19;beginning;4.333333333333333;4.666666666666667;3.3333333333333335;85.66666666666667
OCM20;beginning;4.333333333333333;3.6666666666666665;4.0;86.66666666666667
PES01;beginning;2.3333333333333335;2.0;2.3333333333333335;48.666666666666664
PES02;beginning;3.3333333333333335;2.6666666666666665;3.3333333333333335;64.33333333333333
PES03;beginning;4.0;3.6666666666666665;4.333333333333333;81.66666666666667
PES04;beginning;2.0;1.6666666666666667;1.6666666666666667;25.666666666666668
PES05;beginning;3.6666666666666665;2.3333333333333335;3.3333333333333335;69.33333333333333
PES06;beginning;4.333333333333333;3.0;4.333333333333333;79.66666666666667
PES07;beginning;3.6666666666666665;2.6666666666666665;3.0;66.33333333333333
PES08;beginning;3.0;4.0;4.0;68.66666666666667
PES09;beginning;3.6666666666666665;3.6666666666666665;3.6666666666666665;58.333333333333336
PES10;beginning;3.6666666666666665;3.0;3.6666666666666665;63.333333333333336
PES11;beginning;4.0;2.6666666666666665;3.6666666666666665;73.33333333333333
POF01;beginning;5.0;3.6666666666666665;4.333333333333333;82.66666666666667
POF02;beginning;3.6666666666666665;3.6666666666666665;3.6666666666666665;71.0
POF03;beginning;4.0;3.6666666666666665;4.0;72.0
POF04;beginning;3.3333333333333335;2.6666666666666665;3.3333333333333335;66.33333333333333
POF05;beginning;4.333333333333333;3.6666666666666665;4.0;82.33333333333333
SEN01;beginning;3.3333333333333335;3.6666666666666665;3.6666666666666665;78.66666666666667
SEN02;beginning;4.0;4.666666666666667;3.6666666666666665;73.33333333333333
SOU01;beginning;4.666666666666667;4.333333333333333;4.0;84.33333333333333
SOU02;beginning;4.333333333333333;3.6666666666666665;4.333333333333333;84.0
SOU03;beginning;4.333333333333333;3.6666666666666665;3.3333333333333335;76.0
SOU04;beginning;4.0;3.0;3.6666666666666665;80.33333333333333
SOU05;beginning;4.0;3.3333333333333335;3.3333333333333335;79.33333333333333
SOU06;beginning;3.6666666666666665;4.0;2.6666666666666665;80.0
SOU07;beginning;4.666666666666667;4.333333333333333;4.666666666666667;91.66666666666667
SOU08;beginning;3.6666666666666665;3.3333333333333335;3.0;76.33333333333333
SOU09;beginning;4.333333333333333;3.6666666666666665;4.0;79.0
SOU10;beginning;4.0;4.0;4.333333333333333;80.66666666666667
SOU11;beginning;4.0;3.0;3.3333333333333335;64.0
SOU12;beginning;4.0;3.6666666666666665;4.0;77.33333333333333
SOU13;beginning;4.0;3.6666666666666665;4.0;84.33333333333333
SOU14;beginning;4.666666666666667;3.6666666666666665;4.0;77.0
SOU15;beginning;3.6666666666666665;4.333333333333333;2.6666666666666665;89.0
SOU16;beginning;4.333333333333333;4.333333333333333;3.0;80.0
SPC01;beginning;3.6666666666666665;3.3333333333333335;3.6666666666666665;64.0
SPC02;beginning;3.6666666666666665;2.6666666666666665;4.0;67.33333333333333
SPC03;beginning;3.6666666666666665;2.6666666666666665;3.6666666666666665;62.333333333333336
SPC04;beginning;4.333333333333333;3.6666666666666665;4.333333333333333;83.33333333333333
SPC05;beginning;3.6666666666666665;3.0;3.6666666666666665;78.66666666666667
SPC06;beginning;4.0;3.3333333333333335;3.6666666666666665;69.33333333333333
SPC07;beginning;3.3333333333333335;2.3333333333333335;3.6666666666666665;75.66666666666667
SPC08;beginning;3.6666666666666665;3.6666666666666665;3.3333333333333335;64.66666666666667
SPC09;beginning;2.3333333333333335;1.6666666666666667;2.0;45.0
SPC10;beginning;3.6666666666666665;4.0;4.0;75.0
SPC11;beginning;4.0;3.0;3.3333333333333335;68.33333333333333
SPC12;beginning;4.333333333333333;3.0;4.333333333333333;52.333333333333336
UCA01;beginning;3.3333333333333335;2.6666666666666665;3.6666666666666665;68.66666666666667
UCA02;beginning;4.333333333333333;3.6666666666666665;3.6666666666666665;78.66666666666667
UCA03;beginning;3.6666666666666665;4.0;3.6666666666666665;77.66666666666667
UCA04;beginning;4.666666666666667;4.0;4.666666666666667;84.33333333333333
UCA05;beginning;4.333333333333333;3.6666666666666665;4.666666666666667;73.66666666666667
UCA06;beginning;3.6666666666666665;2.6666666666666665;3.6666666666666665;65.0
UCA07;beginning;4.666666666666667;4.333333333333333;4.333333333333333;73.33333333333333
UCA08;beginning;4.0;4.666666666666667;4.666666666666667;79.0
UCA09;beginning;3.0;2.6666666666666665;2.6666666666666665;52.333333333333336
UCA10;beginning;3.6666666666666665;3.0;3.0;64.66666666666667
UCA11;beginning;3.3333333333333335;3.0;3.0;56.0
UCA12;beginning;4.666666666666667;3.6666666666666665;3.3333333333333335;71.66666666666667
UCA13;beginning;3.3333333333333335;3.3333333333333335;3.0;66.0
UCA14;beginning;4.0;4.0;4.0;76.33333333333333
UCA15;beginning;4.0;3.3333333333333335;3.6666666666666665;72.66666666666667
UPL01;beginning;4.333333333333333;3.6666666666666665;4.333333333333333;80.33333333333333
UPL02;beginning;3.6666666666666665;3.3333333333333335;3.0;64.33333333333333
UPS01;beginning;4.0;3.3333333333333335;3.6666666666666665;76.33333333333333
UPS02;beginning;3.6666666666666665;3.3333333333333335;3.6666666666666665;57.666666666666664
UPS03;beginning;3.6666666666666665;4.0;4.0;72.66666666666667
UPS04;beginning;3.6666666666666665;4.0;4.0;57.0
UPS05;beginning;3.3333333333333335;3.6666666666666665;3.6666666666666665;71.33333333333333
UPS06;beginning;4.666666666666667;4.333333333333333;3.3333333333333335;73.33333333333333
UPS07;beginning;4.333333333333333;4.0;4.0;79.66666666666667
UPS08;beginning;4.0;4.0;3.6666666666666665;66.33333333333333
UPS09;beginning;3.6666666666666665;2.6666666666666665;3.6666666666666665;68.66666666666667
UPS10;beginning;4.666666666666667;4.0;4.666666666666667;87.0
UPS11;beginning;4.333333333333333;3.6666666666666665;3.3333333333333335;89.33333333333333
UPS12;beginning;4.666666666666667;3.3333333333333335;4.0;84.33333333333333
UPS13;beginning;4.666666666666667;3.6666666666666665;4.0;89.33333333333333
UPS14;beginning;4.0;4.0;3.6666666666666665;77.66666666666667
UPS15;beginning;5.0;4.666666666666667;4.666666666666667;81.0
