Input.name;clip;Answer.Competence;Answer.Engagement;Answer.Persuasiveness;Answer.Global
BRE13;full;5.0;3.1091263510296048;4.0;76.03069555558903
BRE14;full;3.696845502136472;3.559026084010437;3.4641016151377544;69.6897888263888
BRE15;full;4.358898943540674;4.358898943540674;4.08248290463863;81.38795979750321
BRE16;full;4.358898943540674;4.358898943540674;4.08248290463863;80.49016503068351
CFE01;full;4.69041575982343;4.08248290463863;4.358898943540674;90.03888049059695
CFE02;full;3.366501646120693;3.696845502136472;4.08248290463863;73.11178655547499
CFE03;full;4.358898943540674;4.358898943540674;4.08248290463863;84.03372338928382
CFE04;full;4.242640687119285;3.4641016151377544;4.43471156521669;74.79081940095767
CFE05;full;4.43471156521669;4.69041575982343;4.08248290463863;76.46567857542362
CFE06;full;4.358898943540674;4.69041575982343;4.0;85.12148181667578
CFE07;full;4.242640687119285;4.08248290463863;4.358898943540674;85.07643622061282
CFE08;full;3.696845502136472;3.696845502136472;3.696845502136472;70.36097403153731
CFE09;full;4.08248290463863;3.872983346207417;4.242640687119285;75.45859791965393
CFE10;full;4.69041575982343;4.43471156521669;4.08248290463863;83.76554582086042
CFE11;full;5.0;4.69041575982343;4.69041575982343;99.33780750550115
CVL01;full;4.358898943540674;4.358898943540674;4.43471156521669;92.4427750917651
CVL02;full;4.242640687119285;4.242640687119285;3.1622776601683795;78.7062047532891
CVL03;full;4.08248290463863;4.08248290463863;4.358898943540674;81.19729059519166
CVL04;full;4.69041575982343;4.69041575982343;4.69041575982343;96.0971730420134
GRE01;full;4.08248290463863;3.696845502136472;3.696845502136472;77.72815877574013
GRE02;full;4.43471156521669;4.358898943540674;3.696845502136472;94.96666081666064
GRE03;full;4.08248290463863;3.366501646120693;3.1091263510296048;80.43423814935197
GRE04;full;3.872983346207417;3.559026084010437;3.366501646120693;63.835726674018524
GRE05;full;4.08248290463863;4.08248290463863;4.358898943540674;69.17851304174344
GRE06;full;4.358898943540674;4.43471156521669;4.43471156521669;92.3507805417294
GRE07;full;4.08248290463863;4.43471156521669;3.872983346207417;88.47033401089882
GRE08;full;4.43471156521669;4.69041575982343;4.43471156521669;87.57663310876177
GRE09;full;4.43471156521669;4.69041575982343;4.69041575982343;93.45408854976151
GRE10;full;3.696845502136472;3.1091263510296048;3.872983346207417;64.97435391496145
GRE11;full;4.69041575982343;4.69041575982343;4.69041575982343;91.48588233529077
GRE12;full;4.358898943540674;4.69041575982343;4.358898943540674;79.32633022311487
GRE13;full;5.0;4.69041575982343;5.0;92.17736526212205
GRE14;full;4.358898943540674;3.4641016151377544;4.69041575982343;85.67185457702352
GRE15;full;5.0;4.69041575982343;5.0;91.98007030511194
HES01;full;4.69041575982343;3.872983346207417;4.242640687119285;89.38493534520606
HES02;full;5.0;5.0;3.7416573867739413;77.94442464559818
HES03;full;4.69041575982343;4.69041575982343;4.69041575982343;88.53247991556545
HES04;full;4.08248290463863;4.43471156521669;4.08248290463863;79.64295323504773
HES05;full;3.4641016151377544;2.8284271247461903;2.8284271247461903;61.746794788609606
HES06;full;4.08248290463863;3.3166247903554;3.415650255319866;64.50322989329035
HES07;full;5.0;4.358898943540674;5.0;99.66778148763353
HES08;full;3.7859388972001824;4.08248290463863;2.943920288775949;76.31950384185335
LDV01;full;4.358898943540674;4.43471156521669;4.358898943540674;92.96773633901172
LDV02;full;4.69041575982343;4.43471156521669;4.69041575982343;86.74483654181768
LDV03;full;4.69041575982343;4.08248290463863;3.872983346207417;85.06664054336066
LDV04;full;4.358898943540674;3.696845502136472;3.696845502136472;77.47257579298626
LDV05;full;4.358898943540674;3.366501646120693;3.366501646120693;67.51049301158055
LDV06;full;4.08248290463863;3.366501646120693;4.08248290463863;77.289499071133
LDV07;full;4.43471156521669;4.08248290463863;4.69041575982343;90.22564306596361
LDV08;full;3.872983346207417;4.08248290463863;3.872983346207417;87.12060605849801
LDV09;full;4.08248290463863;4.08248290463863;4.43471156521669;81.08637370113428
LDV10;full;3.3166247903554;3.559026084010437;3.7859388972001824;75.9846475721686
LOR01;full;4.08248290463863;4.08248290463863;4.08248290463863;90.07589392654766
LOR02;full;4.69041575982343;4.242640687119285;3.415650255319866;88.69423130433381
LOR03;full;3.872983346207417;3.559026084010437;3.7859388972001824;65.51590137770626
LOR04;full;4.358898943540674;4.43471156521669;4.69041575982343;94.66784036831093
LOR05;full;4.358898943540674;4.08248290463863;4.08248290463863;77.7303029712351
LOR06;full;4.0;2.3804761428476167;3.366501646120693;61.95159400693416
LOR07;full;3.7859388972001824;3.559026084010437;3.872983346207417;63.63961030678928
LOR08;full;5.0;4.69041575982343;3.7416573867739413;90.61456836513652
LOR09;full;4.08248290463863;3.559026084010437;3.7859388972001824;68.17624219623724
LOR10;full;3.696845502136472;3.1091263510296048;3.366501646120693;52.959103718498355
LRE01;full;4.358898943540674;4.08248290463863;4.08248290463863;80.39278574598593
LRE02;full;5.0;4.08248290463863;3.3166247903554;96.78154093971983
LRE03;full;3.696845502136472;4.08248290463863;3.872983346207417;68.20557161991974
LRE04;full;4.358898943540674;3.0;4.08248290463863;78.36878630339166
LRE05;full;4.0;4.358898943540674;4.69041575982343;87.82748241106918
LRE06;full;3.3166247903554;3.366501646120693;3.366501646120693;66.66833331250052
LRE07;full;4.08248290463863;3.366501646120693;3.696845502136472;74.18220810949214
LRE08;full;4.08248290463863;3.872983346207417;3.696845502136472;83.04416495656594
LRE09;full;3.559026084010437;3.3166247903554;3.3166247903554;66.13370295595632
LRE10;full;3.4641016151377544;3.366501646120693;4.358898943540674;61.20185182383509
LRE11;full;4.69041575982343;4.358898943540674;5.0;95.17177452725501
LYO01;full;4.0;3.366501646120693;3.696845502136472;77.26577508832743
LYO02;full;4.08248290463863;4.08248290463863;3.559026084010437;81.83316361150085
LYO03;full;4.358898943540674;4.358898943540674;4.358898943540674;96.78154093971983
LYO04;full;4.358898943540674;4.358898943540674;3.696845502136472;88.41756989799407
LYO05;full;3.559026084010437;3.1091263510296048;3.1091263510296048;56.806689746895124
LYO06;full;4.358898943540674;4.69041575982343;4.69041575982343;89.38493534520606
LYO07;full;4.69041575982343;3.7859388972001824;4.08248290463863;78.69985175759015
LYO08;full;4.08248290463863;3.872983346207417;4.08248290463863;79.79974937304002
LYO09;full;4.358898943540674;4.08248290463863;4.358898943540674;93.0967238950974
LYO10;full;4.69041575982343;5.0;4.123105625617661;76.29984709464802
LYO11;full;4.69041575982343;4.43471156521669;4.358898943540674;87.57663310876177
LYO12;full;4.358898943540674;4.08248290463863;4.08248290463863;79.9103664530871
LYO13;full;3.872983346207417;3.559026084010437;4.358898943540674;78.50265388295269
LYO14;full;4.358898943540674;4.69041575982343;5.0;92.81522863553516
NOR01;full;4.69041575982343;4.43471156521669;4.43471156521669;92.96773633901172
NOR02;full;5.0;4.358898943540674;4.358898943540674;87.27924533740348
NOR03;full;4.43471156521669;4.358898943540674;4.69041575982343;80.63911375174375
NOR04;full;4.358898943540674;3.872983346207417;3.872983346207417;79.7098906451807
NOR05;full;2.3804761428476167;3.366501646120693;2.70801280154532;40.824829046386306
NOR06;full;4.08248290463863;3.7859388972001824;4.08248290463863;81.02880146384165
NOR07;full;3.1091263510296048;4.358898943540674;3.872983346207417;62.99470877250988
NOR08;full;3.872983346207417;5.0;3.872983346207417;76.93503753167343
NOR09;full;4.08248290463863;4.358898943540674;4.08248290463863;80.73413156775763
NOR10;full;4.358898943540674;4.69041575982343;4.08248290463863;77.62087348130012
NOR11;full;4.358898943540674;4.08248290463863;4.358898943540674;86.91950298983537
NOR12;full;4.0;3.4641016151377544;3.4641016151377544;75.11990415329349
OCM01;full;4.69041575982343;4.69041575982343;4.69041575982343;88.89319434017432
OCM02;full;4.358898943540674;4.358898943540674;4.358898943540674;85.3580693314932
OCM03;full;2.70801280154532;3.366501646120693;3.696845502136472;64.29618962271404
OCM04;full;3.872983346207417;4.358898943540674;3.7859388972001824;85.73214099741124
OCM05;full;4.69041575982343;3.696845502136472;5.0;93.8083151964686
OCM06;full;3.696845502136472;3.1091263510296048;3.696845502136472;67.74707865780388
OCM07;full;4.358898943540674;4.358898943540674;4.69041575982343;92.82600210429547
OCM08;full;4.358898943540674;5.0;5.0;94.38220171197534
OCM09;full;4.43471156521669;4.242640687119285;4.43471156521669;83.91463916782737
OCM10;full;4.69041575982343;4.08248290463863;4.43471156521669;89.2113595158524
OCM11;full;3.1091263510296048;3.1091263510296048;3.1091263510296048;51.82341812990211
OCM12;full;4.358898943540674;3.7859388972001824;3.366501646120693;75.28612089887484
OCM13;full;3.1091263510296048;3.1091263510296048;3.559026084010437;62.72160712226688
OCM14;full;4.43471156521669;4.43471156521669;3.415650255319866;74.95998932764064
OCM15;full;4.69041575982343;3.4641016151377544;4.0;88.25908829501168
OCM16;full;3.696845502136472;2.70801280154532;3.366501646120693;68.35690650304961
OCM17;full;4.43471156521669;4.358898943540674;4.358898943540674;77.30028029272167
OCM18;full;3.872983346207417;4.08248290463863;3.559026084010437;69.40941338656211
OCM19;full;4.69041575982343;4.08248290463863;4.69041575982343;87.76673629570601
OCM20;full;4.08248290463863;3.3166247903554;4.358898943540674;77.05841939723393
PES01;full;4.08248290463863;4.08248290463863;4.358898943540674;79.91245209602819
PES02;full;3.872983346207417;3.366501646120693;4.08248290463863;79.09487973314076
PES03;full;3.559026084010437;3.559026084010437;2.160246899469287;70.43909899101966
PES04;full;2.943920288775949;2.6457513110645907;2.449489742783178;53.87021440462252
PES05;full;5.0;4.08248290463863;4.69041575982343;83.84310744877403
PES06;full;4.69041575982343;4.43471156521669;4.43471156521669;87.89577160857436
PES07;full;4.69041575982343;5.0;5.0;92.7757152132676
PES08;full;3.7859388972001824;3.696845502136472;3.696845502136472;71.00704190430693
PES09;full;4.358898943540674;3.696845502136472;4.08248290463863;86.02712750444866
PES10;full;4.358898943540674;4.358898943540674;4.358898943540674;86.98275691193054
PES11;full;4.358898943540674;3.7859388972001824;4.08248290463863;88.55506761332182
POF01;full;4.43471156521669;3.1091263510296048;3.872983346207417;71.23669466410318
POF02;full;4.242640687119285;4.69041575982343;4.358898943540674;76.5092586989749
POF03;full;4.69041575982343;4.0;4.69041575982343;89.90550594930212
POF04;full;4.0;3.7859388972001824;3.366501646120693;85.2193248819382
POF05;full;4.0;4.358898943540674;4.08248290463863;84.26149773176358
SEN01;full;4.08248290463863;3.1091263510296048;3.696845502136472;69.59885056522126
SEN02;full;4.358898943540674;4.69041575982343;4.358898943540674;89.09358375700613
SOU01;full;4.69041575982343;3.696845502136472;3.696845502136472;81.11925377697537
SOU02;full;4.69041575982343;4.242640687119285;4.08248290463863;83.89874850079708
SOU03;full;4.0;4.69041575982343;3.366501646120693;76.2102355330306
SOU04;full;3.696845502136472;3.4641016151377544;3.0;59.87765303795176
SOU05;full;4.242640687119285;4.08248290463863;4.08248290463863;73.78798456840155
SOU06;full;4.358898943540674;4.358898943540674;4.358898943540674;88.68107652331095
SOU07;full;4.358898943540674;4.08248290463863;3.3166247903554;79.38513714795737
SOU08;full;4.43471156521669;4.69041575982343;4.69041575982343;96.43823584726825
SOU09;full;1.4142135623730951;3.3166247903554;1.7320508075688772;18.77054430040145
SOU10;full;4.358898943540674;3.872983346207417;4.69041575982343;85.51802928817602
SOU11;full;5.0;4.08248290463863;4.358898943540674;89.92960209704773
SOU12;full;3.696845502136472;3.696845502136472;4.0;81.74961773610933
SOU13;full;5.0;4.69041575982343;5.0;98.04080783020915
SOU14;full;3.4641016151377544;3.1091263510296048;4.242640687119285;69.41661664664065
SOU15;full;5.0;4.69041575982343;3.7416573867739413;95.1367436903324
SOU16;full;4.69041575982343;4.358898943540674;4.69041575982343;95.47774609824009
SPC01;full;5.0;4.358898943540674;4.69041575982343;92.82600210429547
SPC02;full;4.69041575982343;3.872983346207417;4.358898943540674;79.13069358135733
SPC03;full;3.872983346207417;3.1091263510296048;3.1091263510296048;75.65932416651191
SPC04;full;4.358898943540674;4.358898943540674;4.08248290463863;86.45615459102184
SPC05;full;4.69041575982343;4.08248290463863;4.69041575982343;90.5998528328459
SPC06;full;4.358898943540674;3.366501646120693;4.69041575982343;91.19027725951197
SPC07;full;4.08248290463863;3.7416573867739413;3.872983346207417;80.07080200256104
SPC08;full;3.559026084010437;3.3166247903554;3.3166247903554;66.61581393833349
SPC09;full;3.3166247903554;3.7416573867739413;3.872983346207417;74.17771453296018
SPC10;full;3.4641016151377544;3.559026084010437;4.08248290463863;70.96712854084863
SPC11;full;4.0;4.0;3.696845502136472;83.19655441583303
SPC12;full;3.3166247903554;3.559026084010437;3.872983346207417;62.583277851728624
UCA01;full;4.69041575982343;4.358898943540674;4.358898943540674;83.95236744726142
UCA02;full;4.123105625617661;3.7416573867739413;3.7416573867739413;77.98717843338096
UCA03;full;5.0;5.0;4.69041575982343;97.70192765072072
UCA04;full;3.1091263510296048;3.4641016151377544;3.696845502136472;67.45368781616021
UCA05;full;4.69041575982343;4.08248290463863;4.43471156521669;85.26624967320501
UCA06;full;4.358898943540674;4.08248290463863;3.366501646120693;69.35896961941309
UCA07;full;4.43471156521669;3.872983346207417;4.08248290463863;81.50255619713204
UCA08;full;4.358898943540674;4.242640687119285;4.358898943540674;88.74119674649424
UCA09;full;4.08248290463863;3.872983346207417;4.08248290463863;79.10541490104623
UCA10;full;3.696845502136472;2.943920288775949;4.358898943540674;66.88049042882386
UCA11;full;4.358898943540674;4.358898943540674;4.08248290463863;76.62245101796209
UCA12;full;4.0;3.1091263510296048;4.358898943540674;72.28877275667824
UCA13;full;4.69041575982343;3.7859388972001824;4.358898943540674;88.5607136375944
UCA14;full;4.69041575982343;3.872983346207417;4.358898943540674;96.75053832752904
UCA15;full;4.358898943540674;3.1622776601683795;4.08248290463863;81.01028741256673
UPL01;full;4.69041575982343;4.69041575982343;4.69041575982343;98.02380663219861
UPL02;full;4.08248290463863;3.7859388972001824;3.559026084010437;74.66592261534039
UPS01;full;3.1091263510296048;4.0;3.366501646120693;65.51844523999839
UPS02;full;4.43471156521669;4.08248290463863;4.43471156521669;78.63205453248695
UPS03;full;4.69041575982343;4.358898943540674;4.358898943540674;90.33640831174696
UPS04;full;3.4641016151377544;3.7859388972001824;2.8284271247461903;61.24268663821556
UPS05;full;4.69041575982343;4.08248290463863;4.69041575982343;87.70024705400398
UPS06;full;4.08248290463863;3.366501646120693;3.559026084010437;75.22854068326285
UPS07;full;4.69041575982343;4.08248290463863;4.358898943540674;92.98745435093201
UPS08;full;4.69041575982343;4.69041575982343;4.69041575982343;93.17009534537713
UPS09;full;4.08248290463863;4.08248290463863;3.696845502136472;81.96950652529269
UPS10;full;3.7416573867739413;3.415650255319866;1.9148542155126762;71.82617907142215
UPS11;full;3.872983346207417;3.872983346207417;3.872983346207417;79.9937497558403
UPS12;full;4.358898943540674;4.08248290463863;4.358898943540674;82.25569889071517
UPS13;full;4.69041575982343;4.69041575982343;5.0;97.04122835166504
UPS14;full;3.366501646120693;3.696845502136472;4.0;75.35914012248281
UPS15;full;4.358898943540674;4.0;4.0;79.26747967062744
